MiniDOT Logger Concatenated Data File,,,,,,,
Sensor:             7450-540235,,,,,,,
Concatenation Date: 2023Jun13 11:05:23 GMT-08:00,,,,,,,
,,,,,,,
DO concentration compensated for salinity: 0.0 (ppt),,,,,,,
Saturation computed at elevation: 0.0 (meter),,,,,,,
,,,,,,,
            Unix Timestamp,               UTC_Date_&_Time,                     GMT-08:00,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
1685284680,           2023-05-28 14:38:00,           2023-05-28 06:38:00,3.52,19.657,8.406,91.824622,0.931
1685284980,           2023-05-28 14:43:00,           2023-05-28 06:43:00,3.52,19.673,8.396,91.744704,0.93
1685285280,           2023-05-28 14:48:00,           2023-05-28 06:48:00,3.52,19.673,8.413,91.930466,0.931
1685285580,           2023-05-28 14:53:00,           2023-05-28 06:53:00,3.52,19.665,8.402,91.795597,0.931
1685285880,           2023-05-28 14:58:00,           2023-05-28 06:58:00,3.52,19.657,8.42,91.977554,0.931
1685286180,           2023-05-28 15:03:00,           2023-05-28 07:03:00,3.52,19.665,8.393,91.697268,0.93
1685286480,           2023-05-28 15:08:00,           2023-05-28 07:08:00,3.52,19.631,8.404,91.755091,0.93
1685286780,           2023-05-28 15:13:00,           2023-05-28 07:13:00,3.52,19.623,8.404,91.74042,0.93
1685287080,           2023-05-28 15:18:00,           2023-05-28 07:18:00,3.52,19.631,8.411,91.831517,0.931
1685287380,           2023-05-28 15:23:00,           2023-05-28 07:23:00,3.52,19.648,8.397,91.709816,0.93
1685287680,           2023-05-28 15:28:00,           2023-05-28 07:28:00,3.52,19.623,8.41,91.805917,0.93
1685287980,           2023-05-28 15:33:00,           2023-05-28 07:33:00,3.52,19.623,8.432,92.046076,0.931
1685288280,           2023-05-28 15:38:00,           2023-05-28 07:38:00,3.52,19.631,8.438,92.126304,0.93
1685288580,           2023-05-28 15:43:00,           2023-05-28 07:43:00,3.52,19.631,8.422,91.951615,0.931
1685288880,           2023-05-28 15:48:00,           2023-05-28 07:48:00,3.52,19.648,8.416,91.917329,0.931
1685289180,           2023-05-28 15:53:00,           2023-05-28 07:53:00,3.52,19.631,8.437,92.115386,0.931
1685289480,           2023-05-28 15:58:00,           2023-05-28 07:58:00,3.52,19.665,8.398,91.751895,0.93
1685289780,           2023-05-28 16:03:00,           2023-05-28 08:03:00,3.52,19.648,8.407,91.819034,0.93
1685290080,           2023-05-28 16:08:00,           2023-05-28 08:08:00,3.52,19.648,8.393,91.666129,0.931
1685290380,           2023-05-28 16:13:00,           2023-05-28 08:13:00,3.52,19.657,8.408,91.84647,0.93
1685290680,           2023-05-28 16:18:00,           2023-05-28 08:18:00,3.52,19.631,8.453,92.290074,0.931
1685290980,           2023-05-28 16:23:00,           2023-05-28 08:23:00,3.52,19.648,8.449,92.277746,0.93
1685291280,           2023-05-28 16:28:00,           2023-05-28 08:28:00,3.52,19.623,8.483,92.602806,0.931
1685291580,           2023-05-28 16:33:00,           2023-05-28 08:33:00,3.52,19.615,8.425,91.954954,0.93
1685291880,           2023-05-28 16:38:00,           2023-05-28 08:38:00,3.52,19.623,8.431,92.035159,0.931
1685292180,           2023-05-28 16:43:00,           2023-05-28 08:43:00,3.52,19.623,8.442,92.155238,0.931
1685292480,           2023-05-28 16:48:00,           2023-05-28 08:48:00,3.52,19.631,8.415,91.875189,0.931
1685292780,           2023-05-28 16:53:00,           2023-05-28 08:53:00,3.52,19.64,8.445,92.219316,0.931
1685293080,           2023-05-28 16:58:00,           2023-05-28 08:58:00,3.52,19.623,8.459,92.340815,0.931
1685293380,           2023-05-28 17:03:00,           2023-05-28 09:03:00,3.52,19.648,8.431,92.081155,0.931
1685293680,           2023-05-28 17:08:00,           2023-05-28 09:08:00,3.52,19.648,8.408,91.829955,0.93
1685293980,           2023-05-28 17:13:00,           2023-05-28 09:13:00,3.52,19.631,8.403,91.744173,0.93
1685294280,           2023-05-28 17:18:00,           2023-05-28 09:18:00,3.52,19.623,8.401,91.707671,0.931
1685294580,           2023-05-28 17:23:00,           2023-05-28 09:23:00,3.52,19.631,8.448,92.235484,0.93
1685294880,           2023-05-28 17:28:00,           2023-05-28 09:28:00,3.52,19.631,8.395,91.656829,0.931
1685295180,           2023-05-28 17:33:00,           2023-05-28 09:33:00,3.52,19.64,8.423,91.979076,0.931
1685295480,           2023-05-28 17:38:00,           2023-05-28 09:38:00,3.52,19.615,8.399,91.671176,0.93
1685295780,           2023-05-28 17:43:00,           2023-05-28 09:43:00,3.52,19.615,8.415,91.845809,0.93
1685296080,           2023-05-28 17:48:00,           2023-05-28 09:48:00,3.52,19.631,8.424,91.973451,0.931
1685296380,           2023-05-28 17:53:00,           2023-05-28 09:53:00,3.52,19.615,8.404,91.725749,0.93
1685296680,           2023-05-28 17:58:00,           2023-05-28 09:58:00,3.52,19.598,8.421,91.88006,0.931
1685296980,           2023-05-28 18:03:00,           2023-05-28 10:03:00,3.52,19.606,8.355,91.174529,0.93
1685297280,           2023-05-28 18:08:00,           2023-05-28 10:08:00,3.52,19.581,8.366,91.248934,0.931
1685297580,           2023-05-28 18:13:00,           2023-05-28 10:13:00,3.52,19.598,8.388,91.520002,0.931
1685297880,           2023-05-28 18:18:00,           2023-05-28 10:18:00,3.52,19.581,8.38,91.401633,0.931
1685298180,           2023-05-28 18:23:00,           2023-05-28 10:23:00,3.52,19.564,8.404,91.632235,0.931
1685298480,           2023-05-28 18:28:00,           2023-05-28 10:28:00,3.52,19.548,8.436,91.951698,0.93
1685298780,           2023-05-28 18:33:00,           2023-05-28 10:33:00,3.52,19.539,8.453,92.120401,0.93
1685299080,           2023-05-28 18:38:00,           2023-05-28 10:38:00,3.52,19.531,8.454,92.116546,0.931
1685299380,           2023-05-28 18:43:00,           2023-05-28 10:43:00,3.52,19.564,8.524,92.940644,0.931
1685299680,           2023-05-28 18:48:00,           2023-05-28 10:48:00,3.52,19.564,8.507,92.755286,0.93
1685299980,           2023-05-28 18:53:00,           2023-05-28 10:53:00,3.52,19.531,8.483,92.432536,0.931
1685300280,           2023-05-28 18:58:00,           2023-05-28 10:58:00,3.52,19.548,8.511,92.769192,0.931
1685300580,           2023-05-28 19:03:00,           2023-05-28 11:03:00,3.52,19.539,8.544,93.112115,0.931
1685300880,           2023-05-28 19:08:00,           2023-05-28 11:08:00,3.52,19.522,8.512,92.731816,0.93
1685301180,           2023-05-28 19:13:00,           2023-05-28 11:13:00,3.52,19.522,8.562,93.276528,0.931
1685301480,           2023-05-28 19:18:00,           2023-05-28 11:18:00,3.52,19.556,8.597,93.721588,0.93
1685301780,           2023-05-28 19:23:00,           2023-05-28 11:23:00,3.52,19.573,8.603,93.818905,0.93
1685302080,           2023-05-28 19:28:00,           2023-05-28 11:28:00,3.52,19.64,8.696,94.960233,0.93
1685302380,           2023-05-28 19:33:00,           2023-05-28 11:33:00,3.52,19.749,8.752,95.779979,0.931
1685302680,           2023-05-28 19:38:00,           2023-05-28 11:38:00,3.52,19.774,8.792,96.265719,0.931
1685302980,           2023-05-28 19:43:00,           2023-05-28 11:43:00,3.52,19.849,8.785,96.332956,0.93
1685303280,           2023-05-28 19:48:00,           2023-05-28 11:48:00,3.52,19.824,8.769,96.109629,0.931
1685303580,           2023-05-28 19:53:00,           2023-05-28 11:53:00,3.52,19.807,8.72,95.540208,0.931
1685303880,           2023-05-28 19:58:00,           2023-05-28 11:58:00,3.52,19.824,8.746,95.857545,0.93
1685304180,           2023-05-28 20:03:00,           2023-05-28 12:03:00,3.52,19.849,8.807,96.5742,0.931
1685304480,           2023-05-28 20:08:00,           2023-05-28 12:08:00,3.52,19.849,8.758,96.036885,0.931
1685304780,           2023-05-28 20:13:00,           2023-05-28 12:13:00,3.52,19.841,8.749,95.922908,0.931
1685305080,           2023-05-28 20:18:00,           2023-05-28 12:18:00,3.52,19.833,8.801,96.477652,0.931
1685305380,           2023-05-28 20:23:00,           2023-05-28 12:23:00,3.52,19.849,8.79,96.387784,0.931
1685305680,           2023-05-28 20:28:00,           2023-05-28 12:28:00,3.52,19.807,8.762,96.000379,0.93
1685305980,           2023-05-28 20:33:00,           2023-05-28 12:33:00,3.52,19.816,8.738,95.754598,0.93
1685306280,           2023-05-28 20:38:00,           2023-05-28 12:38:00,3.52,19.824,8.681,95.145135,0.93
1685306580,           2023-05-28 20:43:00,           2023-05-28 12:43:00,3.52,19.807,8.717,95.507339,0.93
1685306880,           2023-05-28 20:48:00,           2023-05-28 12:48:00,3.52,19.858,8.716,95.593462,0.93
1685307180,           2023-05-28 20:53:00,           2023-05-28 12:53:00,3.52,19.883,8.724,95.728841,0.93
1685307480,           2023-05-28 20:58:00,           2023-05-28 12:58:00,3.52,19.883,8.717,95.65203,0.931
1685307780,           2023-05-28 21:03:00,           2023-05-28 13:03:00,3.52,19.908,8.746,96.018011,0.93
1685308080,           2023-05-28 21:08:00,           2023-05-28 13:08:00,3.52,19.925,8.735,95.929689,0.931
1685308380,           2023-05-28 21:13:00,           2023-05-28 13:13:00,3.52,19.941,8.76,96.234866,0.931
1685308680,           2023-05-28 21:18:00,           2023-05-28 13:18:00,3.52,19.958,8.785,96.54214,0.93
1685308980,           2023-05-28 21:23:00,           2023-05-28 13:23:00,3.52,19.983,8.784,96.579136,0.931
1685309280,           2023-05-28 21:28:00,           2023-05-28 13:28:00,3.52,19.992,8.775,96.49744,0.931
1685309580,           2023-05-28 21:33:00,           2023-05-28 13:33:00,3.52,20.067,8.817,97.103838,0.93
1685309880,           2023-05-28 21:38:00,           2023-05-28 13:38:00,3.52,20.034,8.839,97.282372,0.931
1685310180,           2023-05-28 21:43:00,           2023-05-28 13:43:00,3.52,20.05,8.798,96.861893,0.931
1685310480,           2023-05-28 21:48:00,           2023-05-28 13:48:00,3.52,20.059,8.789,96.780097,0.931
1685310780,           2023-05-28 21:53:00,           2023-05-28 13:53:00,3.52,20.008,8.737,96.110109,0.93
1685311080,           2023-05-28 21:58:00,           2023-05-28 13:58:00,3.52,20.025,8.746,96.241607,0.93
1685311380,           2023-05-28 22:03:00,           2023-05-28 14:03:00,3.52,19.958,8.719,95.816838,0.931
1685311680,           2023-05-28 22:08:00,           2023-05-28 14:08:00,3.52,19.992,8.712,95.804638,0.931
1685311980,           2023-05-28 22:13:00,           2023-05-28 14:13:00,3.52,19.975,8.722,95.882205,0.93
1685312280,           2023-05-28 22:18:00,           2023-05-28 14:18:00,3.52,20.017,8.765,96.435359,0.931
1685312580,           2023-05-28 22:23:00,           2023-05-28 14:23:00,3.52,19.975,8.707,95.717308,0.931
1685312880,           2023-05-28 22:28:00,           2023-05-28 14:28:00,3.52,19.958,8.611,94.629979,0.93
1685313180,           2023-05-28 22:33:00,           2023-05-28 14:33:00,3.52,19.975,8.677,95.387513,0.93
1685313480,           2023-05-28 22:38:00,           2023-05-28 14:38:00,3.52,20,8.664,95.291935,0.931
1685313780,           2023-05-28 22:43:00,           2023-05-28 14:43:00,3.52,19.992,8.676,95.408751,0.931
1685314080,           2023-05-28 22:48:00,           2023-05-28 14:48:00,3.52,20.025,8.706,95.801444,0.93
1685314380,           2023-05-28 22:53:00,           2023-05-28 14:53:00,3.52,20.025,8.621,94.866098,0.93
1685314680,           2023-05-28 22:58:00,           2023-05-28 14:58:00,3.52,20.017,8.681,95.511164,0.93
1685314980,           2023-05-28 23:03:00,           2023-05-28 15:03:00,3.52,20.075,8.712,95.962682,0.931
1685315280,           2023-05-28 23:08:00,           2023-05-28 15:08:00,3.52,20.193,8.898,98.241049,0.931
1685315580,           2023-05-28 23:13:00,           2023-05-28 15:13:00,3.52,20.243,8.824,97.520531,0.93
1685315880,           2023-05-28 23:18:00,           2023-05-28 15:18:00,3.52,20.168,8.71,96.117758,0.931
1685316180,           2023-05-28 23:23:00,           2023-05-28 15:23:00,3.52,20.176,8.751,96.585516,0.931
1685316480,           2023-05-28 23:28:00,           2023-05-28 15:28:00,3.52,20.117,8.693,95.833216,0.93
1685316780,           2023-05-28 23:33:00,           2023-05-28 15:33:00,3.52,20.067,8.617,94.901187,0.931
1685317080,           2023-05-28 23:38:00,           2023-05-28 15:38:00,3.52,20.101,8.72,96.100365,0.931
1685317380,           2023-05-28 23:43:00,           2023-05-28 15:43:00,3.52,20.184,8.83,97.472894,0.93
1685317680,           2023-05-28 23:48:00,           2023-05-28 15:48:00,3.52,20.243,8.785,97.089513,0.931
1685317980,           2023-05-28 23:53:00,           2023-05-28 15:53:00,3.52,20.176,8.726,96.309589,0.93
1685318280,           2023-05-28 23:58:00,           2023-05-28 15:58:00,3.52,20.126,8.651,95.387223,0.93
1685318580,           2023-05-29 00:03:00,           2023-05-28 16:03:00,3.52,20.117,8.664,95.513515,0.93
1685318880,           2023-05-29 00:08:00,           2023-05-28 16:08:00,3.52,20.101,8.651,95.339938,0.931
1685319180,           2023-05-29 00:13:00,           2023-05-28 16:13:00,3.52,20.109,8.665,95.509383,0.93
1685319480,           2023-05-29 00:18:00,           2023-05-28 16:18:00,3.52,20.134,8.677,95.689081,0.931
1685319780,           2023-05-29 00:23:00,           2023-05-28 16:23:00,3.52,20.142,8.604,94.899095,0.931
1685320080,           2023-05-29 00:28:00,           2023-05-28 16:28:00,3.52,20.117,8.613,94.951281,0.93
1685320380,           2023-05-29 00:33:00,           2023-05-28 16:33:00,3.52,20.117,8.588,94.675677,0.93
1685320680,           2023-05-29 00:38:00,           2023-05-28 16:38:00,3.52,20.109,8.62,95.013374,0.931
1685320980,           2023-05-29 00:43:00,           2023-05-28 16:43:00,3.52,20.109,8.591,94.693723,0.93
1685321280,           2023-05-29 00:48:00,           2023-05-28 16:48:00,3.52,20.117,8.607,94.885136,0.931
1685321580,           2023-05-29 00:53:00,           2023-05-28 16:53:00,3.52,20.134,8.689,95.821416,0.93
1685321880,           2023-05-29 00:58:00,           2023-05-28 16:58:00,3.52,20.126,8.67,95.59672,0.93
1685322180,           2023-05-29 01:03:00,           2023-05-28 17:03:00,3.52,20.117,8.664,95.513515,0.931
1685322480,           2023-05-29 01:08:00,           2023-05-28 17:08:00,3.52,20.126,8.648,95.354145,0.93
1685322780,           2023-05-29 01:13:00,           2023-05-28 17:13:00,3.52,20.126,8.631,95.1667,0.93
1685323080,           2023-05-29 01:18:00,           2023-05-28 17:18:00,3.52,20.117,8.625,95.083572,0.93
1685323380,           2023-05-29 01:23:00,           2023-05-28 17:23:00,3.52,20.117,8.64,95.248934,0.931
1685323680,           2023-05-29 01:28:00,           2023-05-28 17:28:00,3.52,20.134,8.583,94.652459,0.93
1685323980,           2023-05-29 01:33:00,           2023-05-28 17:33:00,3.52,20.126,8.604,94.868994,0.931
1685324280,           2023-05-29 01:38:00,           2023-05-28 17:38:00,3.52,20.126,8.59,94.714628,0.93
1685324580,           2023-05-29 01:43:00,           2023-05-28 17:43:00,3.52,20.126,8.578,94.582314,0.931
1685324880,           2023-05-29 01:48:00,           2023-05-28 17:48:00,3.52,20.176,8.559,94.466396,0.931
1685325180,           2023-05-29 01:53:00,           2023-05-28 17:53:00,3.52,20.151,8.581,94.6623,0.931
1685325480,           2023-05-29 01:58:00,           2023-05-28 17:58:00,3.52,20.134,8.577,94.586291,0.93
1685325780,           2023-05-29 02:03:00,           2023-05-28 18:03:00,3.52,20.134,8.58,94.619375,0.931
1685326080,           2023-05-29 02:08:00,           2023-05-28 18:08:00,3.52,20.134,8.581,94.630403,0.93
1685326380,           2023-05-29 02:13:00,           2023-05-28 18:13:00,3.52,20.151,8.562,94.452699,0.93
1685326680,           2023-05-29 02:18:00,           2023-05-28 18:18:00,3.52,20.151,8.597,94.838806,0.93
1685326980,           2023-05-29 02:23:00,           2023-05-28 18:23:00,3.52,20.151,8.613,95.015312,0.931
1685327280,           2023-05-29 02:28:00,           2023-05-28 18:28:00,3.52,20.151,8.621,95.103565,0.931
1685327580,           2023-05-29 02:33:00,           2023-05-28 18:33:00,3.52,20.142,8.608,94.943214,0.93
1685327880,           2023-05-29 02:38:00,           2023-05-28 18:38:00,3.52,20.159,8.598,94.864879,0.93
1685328180,           2023-05-29 02:43:00,           2023-05-28 18:43:00,3.52,20.134,8.606,94.9061,0.93
1685328480,           2023-05-29 02:48:00,           2023-05-28 18:48:00,3.52,20.126,8.6,94.82489,0.93
1685328780,           2023-05-29 02:53:00,           2023-05-28 18:53:00,3.52,20.084,8.644,95.230668,0.931
1685329080,           2023-05-29 02:58:00,           2023-05-28 18:58:00,3.52,20.084,8.605,94.801006,0.93
1685329380,           2023-05-29 03:03:00,           2023-05-28 19:03:00,3.52,20.109,8.603,94.825992,0.931
1685329680,           2023-05-29 03:08:00,           2023-05-28 19:08:00,3.52,20.126,8.608,94.913099,0.93
1685329980,           2023-05-29 03:13:00,           2023-05-28 19:13:00,3.52,20.126,8.593,94.747707,0.93
1685330280,           2023-05-29 03:18:00,           2023-05-28 19:18:00,3.52,20.126,8.577,94.571288,0.93
1685330580,           2023-05-29 03:23:00,           2023-05-28 19:23:00,3.52,20.109,8.586,94.638611,0.93
1685330880,           2023-05-29 03:28:00,           2023-05-28 19:28:00,3.52,20.092,8.589,94.639756,0.931
1685331180,           2023-05-29 03:33:00,           2023-05-28 19:33:00,3.52,20.075,8.595,94.673927,0.931
1685331480,           2023-05-29 03:38:00,           2023-05-28 19:38:00,3.52,20.109,8.575,94.517364,0.93
1685331780,           2023-05-29 03:43:00,           2023-05-28 19:43:00,3.52,20.067,8.592,94.625856,0.93
1685332080,           2023-05-29 03:48:00,           2023-05-28 19:48:00,3.52,20.059,8.59,94.588808,0.931
1685332380,           2023-05-29 03:53:00,           2023-05-28 19:53:00,3.52,20.067,8.586,94.559777,0.931
1685332680,           2023-05-29 03:58:00,           2023-05-28 19:58:00,3.52,20.05,8.573,94.384747,0.931
1685332980,           2023-05-29 04:03:00,           2023-05-28 20:03:00,3.52,20.034,8.567,94.28873,0.931
1685333280,           2023-05-29 04:08:00,           2023-05-28 20:08:00,3.52,20.017,8.586,94.465943,0.931
1685333580,           2023-05-29 04:13:00,           2023-05-28 20:13:00,3.52,20,8.585,94.423045,0.931
1685333880,           2023-05-29 04:18:00,           2023-05-28 20:18:00,3.52,19.967,8.583,94.339154,0.931
1685334180,           2023-05-29 04:23:00,           2023-05-28 20:23:00,3.52,19.958,8.575,94.23436,0.931
1685334480,           2023-05-29 04:28:00,           2023-05-28 20:28:00,3.52,19.95,8.563,94.087519,0.931
1685334780,           2023-05-29 04:33:00,           2023-05-28 20:33:00,3.52,19.95,8.556,94.010605,0.93
1685335080,           2023-05-29 04:38:00,           2023-05-28 20:38:00,3.52,19.95,8.52,93.615048,0.93
1685335380,           2023-05-29 04:43:00,           2023-05-28 20:43:00,3.52,19.933,8.519,93.572419,0.931
